Order_ID,Customer_Name,Category,Sub_Category,City,Order_Date,Region,Sales,Discount,Profit,State,Profit_Margin,Sales_Category,Profit_Status
OD9236,Vince,Bakery,Breads & Buns,Trichy,,East,1364,0.31,190.96,Tamil Nadu,14.000000000000002,Very High,Profitable
OD9237,Sharon,"Eggs, Meat & Fish",Mutton,Perambalur,,East,2272,0.26,227.2,Tamil Nadu,10.0,Very High,Profitable
OD9238,Ravi,Bakery,Breads & Buns,Cumbum,,East,1214,0.34,497.74,Tamil Nadu,41.0,Very High,Profitable
OD9239,Ganesh,Fruits & Veggies,Fresh Fruits,Dharmapuri,2015-11-11,East,683,0.25,129.77,Tamil Nadu,19.0,High,Profitable
OD9240,Anu,"Eggs, Meat & Fish",Fish,Tirunelveli,,East,584,0.15,210.24,Tamil Nadu,36.00000000000001,High,Profitable
OD9241,Vince,Bakery,Breads & Buns,Tirunelveli,,East,1590,0.1,556.5,Tamil Nadu,35.0,Very High,Profitable
OD9242,Suresh,Fruits & Veggies,Organic Vegetables,Cumbum,,East,2391,0.15,765.12,Tamil Nadu,32.0,Very High,Profitable
OD9243,James,Beverages,Soft Drinks,Madurai,2016-07-04,East,949,0.35,427.05,Tamil Nadu,45.0,High,Profitable
OD9244,Krithika,Fruits & Veggies,Fresh Fruits,Tirunelveli,2016-04-10,East,1089,0.32,141.57,Tamil Nadu,13.0,Very High,Profitable
OD9245,Verma,Snacks,Noodles,Vellore,,East,2344,0.32,117.2,Tamil Nadu,5.0,Very High,Profitable
OD9246,Vidya,"Eggs, Meat & Fish",Fish,Coimbatore,,East,1716,0.34,188.76,Tamil Nadu,11.0,Very High,Profitable
OD9247,Sudeep,Beverages,Health Drinks,Krishnagiri,2016-09-11,East,1265,0.32,354.2,Tamil Nadu,27.999999999999996,Very High,Profitable
OD9248,Vince,Oil & Masala,Edible Oil & Ghee,Kanyakumari,,East,1622,0.32,308.18,Tamil Nadu,19.0,Very High,Profitable
OD9249,Shah,Oil & Masala,Edible Oil & Ghee,Salem,2018-12-01,East,1213,0.23,242.6,Tamil Nadu,20.0,Very High,Profitable
OD9250,Kumar,Beverages,Soft Drinks,Kanyakumari,,East,1377,0.35,165.24,Tamil Nadu,12.000000000000002,Very High,Profitable
OD9251,Komal,Bakery,Breads & Buns,Perambalur,,East,1268,0.14,519.88,Tamil Nadu,41.0,Very High,Profitable
OD9252,Roshan,Food Grains,Dals & Pulses,Namakkal,2018-10-06,East,1268,0.18,266.28,Tamil Nadu,21.0,Very High,Profitable
OD9253,Hussain,Bakery,Cakes,Ramanadhapuram,,East,1402,0.14,546.78,Tamil Nadu,38.99999999999999,Very High,Profitable
OD9254,Veena,Snacks,Cookies,Salem,,East,2087,0.18,667.84,Tamil Nadu,32.0,Very High,Profitable
OD9255,Roshan,Beverages,Health Drinks,Tirunelveli,2018-10-06,East,2198,0.34,219.8,Tamil Nadu,10.0,Very High,Profitable
OD9256,Yadav,Bakery,Biscuits,Cumbum,2016-11-09,East,2288,0.31,938.08,Tamil Nadu,41.0,Very High,Profitable
OD9257,Muneer,Snacks,Noodles,Dharmapuri,2017-10-04,East,1694,0.34,338.8,Tamil Nadu,20.0,Very High,Profitable
OD9258,Anu,Oil & Masala,Masalas,Pudukottai,,East,1593,0.17,653.13,Tamil Nadu,41.0,Very High,Profitable
OD9259,Hussain,"Eggs, Meat & Fish",Mutton,Ooty,,East,762,0.17,297.18,Tamil Nadu,39.0,High,Profitable
OD9260,Kumar,Bakery,Breads & Buns,Tenkasi,2016-09-11,East,2154,0.12,603.12,Tamil Nadu,28.000000000000004,Very High,Profitable
OD9261,Amy,"Eggs, Meat & Fish",Eggs,Krishnagiri,,East,1309,0.15,327.25,Tamil Nadu,25.0,Very High,Profitable
OD9262,Surya,Snacks,Chocolates,Ramanadhapuram,2016-09-11,East,1540,0.25,415.8,Tamil Nadu,27.0,Very High,Profitable
OD9263,Veronica,Bakery,Biscuits,Krishnagiri,,East,2226,0.33,868.14,Tamil Nadu,39.0,Very High,Profitable
OD9264,Mathew,Beverages,Health Drinks,Tenkasi,2017-09-08,East,2354,0.14,164.78,Tamil Nadu,7.000000000000001,Very High,Profitable
OD9265,Mathew,Snacks,Noodles,Karur,2015-11-11,East,1201,0.14,372.31,Tamil Nadu,31.0,Very High,Profitable
OD9266,Ram,Oil & Masala,Masalas,Tirunelveli,2018-08-11,East,546,0.23,43.68,Tamil Nadu,8.0,High,Profitable
OD9267,Yusuf,"Eggs, Meat & Fish",Mutton,Karur,,East,786,0.29,345.84,Tamil Nadu,43.99999999999999,High,Profitable
OD9268,Ram,Oil & Masala,Edible Oil & Ghee,Ooty,2018-04-08,East,1740,0.22,191.4,Tamil Nadu,11.0,Very High,Profitable
OD9269,Amy,Oil & Masala,Masalas,Madurai,,East,716,0.33,207.64,Tamil Nadu,28.999999999999996,High,Profitable
OD9270,Verma,Bakery,Breads & Buns,Pudukottai,,East,860,0.22,378.4,Tamil Nadu,43.99999999999999,High,Profitable
OD9271,Veena,"Eggs, Meat & Fish",Eggs,Coimbatore,2016-04-10,East,667,0.27,266.8,Tamil Nadu,40.0,High,Profitable
OD9272,Akash,Fruits & Veggies,Organic Fruits,Madurai,2018-04-08,East,1725,0.13,362.25,Tamil Nadu,21.0,Very High,Profitable
OD9273,Ridhesh,Beverages,Health Drinks,Ramanadhapuram,,East,2111,0.16,337.76,Tamil Nadu,16.0,Very High,Profitable
OD9274,Alan,"Eggs, Meat & Fish",Fish,Tenkasi,2017-05-09,East,1246,0.19,323.96,Tamil Nadu,26.0,Very High,Profitable
OD9275,Vidya,Food Grains,Organic Staples,Coimbatore,,East,1095,0.22,361.35,Tamil Nadu,33.0,Very High,Profitable
OD9276,Aditi,Food Grains,Atta & Flour,Cumbum,2016-09-01,East,2319,0.27,371.04,Tamil Nadu,16.0,Very High,Profitable
OD9277,Alan,Oil & Masala,Spices,Kanyakumari,,East,1608,0.18,466.32,Tamil Nadu,28.999999999999996,Very High,Profitable
OD9278,Hussain,Snacks,Cookies,Perambalur,,East,727,0.27,196.29,Tamil Nadu,26.999999999999996,High,Profitable
OD9279,Ram,Food Grains,Organic Staples,Madurai,,East,2447,0.16,195.76,Tamil Nadu,8.0,Very High,Profitable
OD9280,Aditi,Oil & Masala,Spices,Viluppuram,2015-11-11,East,2045,0.25,122.7,Tamil Nadu,6.000000000000001,Very High,Profitable
OD9281,Ridhesh,Snacks,Chocolates,Trichy,2015-03-02,East,1823,0.23,455.75,Tamil Nadu,25.0,Very High,Profitable
OD9282,Muneer,Fruits & Veggies,Organic Vegetables,Perambalur,,East,2160,0.33,453.6,Tamil Nadu,21.000000000000004,Very High,Profitable
OD9283,Kumar,Fruits & Veggies,Fresh Fruits,Salem,2018-04-10,East,1016,0.18,365.76,Tamil Nadu,36.0,Very High,Profitable
OD9284,Aditi,Bakery,Breads & Buns,Dharmapuri,,East,501,0.15,140.28,Tamil Nadu,28.000000000000004,High,Profitable
OD9285,Verma,Snacks,Noodles,Karur,,East,1383,0.35,401.07,Tamil Nadu,28.999999999999996,Very High,Profitable
OD9286,Krithika,Bakery,Cakes,Virudhunagar,2017-12-02,East,632,0.29,221.2,Tamil Nadu,35.0,High,Profitable
OD9287,Ravi,Food Grains,Organic Staples,Bodi,,East,2352,0.11,729.12,Tamil Nadu,31.0,Very High,Profitable
OD9288,James,Oil & Masala,Spices,Namakkal,,East,1584,0.19,190.08,Tamil Nadu,12.000000000000002,Very High,Profitable
OD9289,Vince,Beverages,Health Drinks,Kanyakumari,2018-08-06,East,910,0.24,63.7,Tamil Nadu,7.000000000000001,High,Profitable
OD9290,Verma,Snacks,Chocolates,Pudukottai,,East,1374,0.22,219.84,Tamil Nadu,16.0,Very High,Profitable
OD9291,Veronica,Bakery,Biscuits,Namakkal,,East,2299,0.27,850.63,Tamil Nadu,37.0,Very High,Profitable
OD9292,Komal,Beverages,Soft Drinks,Cumbum,2016-09-11,East,2431,0.25,607.75,Tamil Nadu,25.0,Very High,Profitable
OD9293,Amy,Bakery,Biscuits,Tirunelveli,2016-09-01,East,1697,0.35,695.77,Tamil Nadu,41.0,Very High,Profitable
OD9294,Sabeela,Oil & Masala,Spices,Tirunelveli,,East,2219,0.18,821.03,Tamil Nadu,37.0,Very High,Profitable
OD9295,Shah,"Eggs, Meat & Fish",Chicken,Dharmapuri,,East,1220,0.18,146.4,Tamil Nadu,12.000000000000002,Very High,Profitable
OD9296,Yadav,Snacks,Cookies,Tirunelveli,,East,2037,0.27,488.88,Tamil Nadu,24.0,Very High,Profitable
OD9297,Malik,"Eggs, Meat & Fish",Mutton,Tenkasi,2018-08-06,East,1536,0.16,322.56,Tamil Nadu,21.0,Very High,Profitable
OD9298,Hussain,Bakery,Breads & Buns,Tirunelveli,,East,1513,0.18,302.6,Tamil Nadu,20.0,Very High,Profitable
OD9299,Sharon,"Eggs, Meat & Fish",Eggs,Namakkal,,East,1264,0.24,202.24,Tamil Nadu,16.0,Very High,Profitable
OD9300,Hafiz,"Eggs, Meat & Fish",Mutton,Perambalur,2017-04-08,East,2022,0.33,323.52,Tamil Nadu,16.0,Very High,Profitable
OD9301,Krithika,Snacks,Noodles,Namakkal,,East,1577,0.1,299.63,Tamil Nadu,19.0,Very High,Profitable
OD9302,Sharon,Snacks,Chocolates,Ooty,2017-11-10,East,636,0.16,286.2,Tamil Nadu,44.99999999999999,High,Profitable
OD9303,Surya,Food Grains,Dals & Pulses,Ooty,2018-03-11,East,603,0.24,66.33,Tamil Nadu,11.0,High,Profitable
OD9304,Sundar,Oil & Masala,Masalas,Kanyakumari,,East,606,0.34,157.56,Tamil Nadu,26.0,High,Profitable
OD9305,Mathew,Beverages,Health Drinks,Virudhunagar,2018-03-10,East,2225,0.13,511.75,Tamil Nadu,23.0,Very High,Profitable
OD9306,Ravi,Oil & Masala,Masalas,Chennai,,East,2462,0.27,1009.42,Tamil Nadu,41.0,Very High,Profitable
OD9307,Veena,Food Grains,Dals & Pulses,Virudhunagar,2017-05-06,East,583,0.14,215.71,Tamil Nadu,37.0,High,Profitable
OD9308,Suresh,"Eggs, Meat & Fish",Mutton,Vellore,2015-08-01,East,2337,0.21,537.51,Tamil Nadu,23.0,Very High,Profitable
OD9309,Alan,Beverages,Health Drinks,Trichy,2017-07-07,East,1266,0.19,202.56,Tamil Nadu,16.0,Very High,Profitable
OD9310,Rumaiza,Fruits & Veggies,Fresh Fruits,Krishnagiri,2015-06-04,East,1990,0.27,835.8,Tamil Nadu,42.0,Very High,Profitable
OD9311,Komal,Food Grains,Dals & Pulses,Virudhunagar,2017-05-06,East,1018,0.15,407.2,Tamil Nadu,40.0,Very High,Profitable
OD9312,Harish,Food Grains,Atta & Flour,Viluppuram,2018-11-11,East,1689,0.15,692.49,Tamil Nadu,41.0,Very High,Profitable
OD9313,Hussain,"Eggs, Meat & Fish",Eggs,Madurai,2017-11-10,East,1339,0.28,187.46,Tamil Nadu,14.000000000000002,Very High,Profitable
OD9314,Sabeela,Fruits & Veggies,Organic Fruits,Tirunelveli,,East,1180,0.23,377.6,Tamil Nadu,32.0,Very High,Profitable
OD9315,Peer,Fruits & Veggies,Fresh Vegetables,Kanyakumari,2016-12-03,East,734,0.12,51.38,Tamil Nadu,7.000000000000001,High,Profitable
OD9316,Arutra,Fruits & Veggies,Fresh Fruits,Namakkal,,East,1093,0.3,426.27,Tamil Nadu,38.99999999999999,Very High,Profitable
OD9317,Rumaiza,"Eggs, Meat & Fish",Chicken,Ooty,2018-06-02,East,1379,0.16,455.07,Tamil Nadu,33.0,Very High,Profitable
OD9318,Veronica,"Eggs, Meat & Fish",Mutton,Salem,,East,2022,0.24,363.96,Tamil Nadu,18.0,Very High,Profitable
OD9319,Veena,Fruits & Veggies,Organic Fruits,Ramanadhapuram,,East,1216,0.16,510.72,Tamil Nadu,42.00000000000001,Very High,Profitable
OD9320,Sheeba,Food Grains,Organic Staples,Tenkasi,,East,2373,0.12,308.49,Tamil Nadu,13.0,Very High,Profitable
OD9321,Haseena,"Eggs, Meat & Fish",Chicken,Vellore,2018-05-12,East,666,0.33,266.4,Tamil Nadu,40.0,High,Profitable
OD9322,Ram,Bakery,Biscuits,Salem,,East,729,0.28,291.6,Tamil Nadu,40.0,High,Profitable
OD9323,Jonas,Oil & Masala,Edible Oil & Ghee,Dindigul,2016-06-07,East,2231,0.1,803.16,Tamil Nadu,36.0,Very High,Profitable
OD9324,Roshan,"Eggs, Meat & Fish",Mutton,Cumbum,2016-04-04,East,933,0.3,345.21,Tamil Nadu,37.0,High,Profitable
OD9325,Adavan,"Eggs, Meat & Fish",Fish,Karur,,East,860,0.24,378.4,Tamil Nadu,43.99999999999999,High,Profitable
OD9326,Jonas,"Eggs, Meat & Fish",Mutton,Kanyakumari,2015-03-03,East,2079,0.11,457.38,Tamil Nadu,22.0,Very High,Profitable
OD9327,Kumar,"Eggs, Meat & Fish",Mutton,Madurai,,East,773,0.31,293.74,Tamil Nadu,38.0,High,Profitable
OD9328,Vidya,Food Grains,Rice,Dharmapuri,,East,2305,0.13,760.65,Tamil Nadu,33.0,Very High,Profitable
OD9329,Ramesh,Fruits & Veggies,Fresh Vegetables,Dindigul,2017-06-05,East,2035,0.29,834.35,Tamil Nadu,41.0,Very High,Profitable
OD9330,Muneer,Fruits & Veggies,Organic Fruits,Dharmapuri,2017-11-10,East,979,0.24,332.86,Tamil Nadu,34.0,High,Profitable
OD9331,Shree,Fruits & Veggies,Fresh Fruits,Pudukottai,,East,1313,0.13,407.03,Tamil Nadu,31.0,Very High,Profitable
OD9332,Vidya,Oil & Masala,Edible Oil & Ghee,Madurai,2017-11-10,East,1987,0.13,874.28,Tamil Nadu,44.0,Very High,Profitable
OD9333,Vince,Snacks,Cookies,Ramanadhapuram,,East,1754,0.33,719.14,Tamil Nadu,41.0,Very High,Profitable
OD9334,Malik,Oil & Masala,Masalas,Bodi,2016-04-04,East,1614,0.34,145.26,Tamil Nadu,9.0,Very High,Profitable
OD9335,Haseena,Beverages,Soft Drinks,Trichy,,East,2104,0.34,589.12,Tamil Nadu,28.000000000000004,Very High,Profitable
OD9336,Krithika,Snacks,Cookies,Pudukottai,2015-11-04,East,1641,0.13,82.05,Tamil Nadu,5.0,Very High,Profitable
OD9337,Yadav,"Eggs, Meat & Fish",Chicken,Chennai,,East,945,0.26,179.55,Tamil Nadu,19.0,High,Profitable
OD9338,Haseena,"Eggs, Meat & Fish",Mutton,Bodi,2017-11-10,East,1884,0.26,697.08,Tamil Nadu,37.0,Very High,Profitable
OD9339,Arutra,Oil & Masala,Edible Oil & Ghee,Dharmapuri,,East,1285,0.31,398.35,Tamil Nadu,31.0,Very High,Profitable
OD9340,Hafiz,"Eggs, Meat & Fish",Eggs,Chennai,2016-10-04,East,2108,0.3,400.52,Tamil Nadu,19.0,Very High,Profitable
OD9341,Vince,"Eggs, Meat & Fish",Fish,Tirunelveli,,East,1492,0.15,164.12,Tamil Nadu,11.0,Very High,Profitable
OD9342,Vince,Bakery,Cakes,Dindigul,,East,2436,0.28,584.64,Tamil Nadu,24.0,Very High,Profitable
OD9343,Sharon,Beverages,Soft Drinks,Theni,2017-06-05,East,1483,0.28,163.13,Tamil Nadu,11.0,Very High,Profitable
OD9344,Muneer,Bakery,Cakes,Salem,2016-04-05,East,2310,0.14,277.2,Tamil Nadu,12.0,Very High,Profitable
OD9345,Anu,"Eggs, Meat & Fish",Mutton,Pudukottai,2015-03-03,East,2472,0.27,914.64,Tamil Nadu,37.0,Very High,Profitable
OD9346,Roshan,Beverages,Health Drinks,Viluppuram,2018-12-01,East,1994,0.31,458.62,Tamil Nadu,23.0,Very High,Profitable
OD9347,Ravi,Oil & Masala,Masalas,Virudhunagar,,East,1151,0.19,299.26,Tamil Nadu,26.0,Very High,Profitable
OD9348,Alan,Beverages,Soft Drinks,Namakkal,,East,912,0.33,364.8,Tamil Nadu,40.0,High,Profitable
OD9349,Veena,Snacks,Chocolates,Pudukottai,2016-06-07,East,527,0.16,179.18,Tamil Nadu,34.0,High,Profitable
OD9350,Shah,Beverages,Soft Drinks,Perambalur,2017-09-11,East,1101,0.32,264.24,Tamil Nadu,24.000000000000004,Very High,Profitable
OD9351,Ramesh,Food Grains,Dals & Pulses,Viluppuram,,East,1898,0.23,284.7,Tamil Nadu,15.0,Very High,Profitable
OD9352,Arutra,Beverages,Health Drinks,Madurai,2017-06-07,East,1261,0.15,75.66,Tamil Nadu,6.0,Very High,Profitable
OD9353,Verma,Beverages,Health Drinks,Tenkasi,,East,706,0.31,35.3,Tamil Nadu,5.0,High,Profitable
OD9354,Vidya,"Eggs, Meat & Fish",Mutton,Madurai,,East,2259,0.15,135.54,Tamil Nadu,6.0,Very High,Profitable
OD9355,Yadav,Food Grains,Atta & Flour,Virudhunagar,2016-04-05,East,1724,0.33,379.28,Tamil Nadu,21.999999999999996,Very High,Profitable
OD9356,Veena,Food Grains,Organic Staples,Trichy,,East,868,0.24,156.24,Tamil Nadu,18.000000000000004,High,Profitable
OD9357,Jackson,"Eggs, Meat & Fish",Chicken,Pudukottai,,East,752,0.17,97.76,Tamil Nadu,13.0,High,Profitable
OD9358,Veena,Beverages,Soft Drinks,Bodi,,East,2100,0.13,588.0,Tamil Nadu,28.000000000000004,Very High,Profitable
OD9359,Haseena,Bakery,Cakes,Tirunelveli,,East,1100,0.31,220.0,Tamil Nadu,20.0,Very High,Profitable
OD9360,Roshan,Oil & Masala,Masalas,Madurai,,East,1284,0.27,77.04,Tamil Nadu,6.000000000000001,Very High,Profitable
OD9361,Anu,Food Grains,Organic Staples,Ooty,,East,806,0.18,354.64,Tamil Nadu,44.0,High,Profitable
OD9362,Hafiz,Bakery,Biscuits,Ooty,,East,521,0.14,161.51,Tamil Nadu,31.0,High,Profitable
OD9363,Amy,Bakery,Cakes,Tenkasi,,East,2170,0.27,173.6,Tamil Nadu,8.0,Very High,Profitable
OD9364,Ravi,Food Grains,Atta & Flour,Madurai,2017-03-06,East,1623,0.23,405.75,Tamil Nadu,25.0,Very High,Profitable
OD9365,Hafiz,Food Grains,Organic Staples,Ramanadhapuram,2018-03-11,East,1023,0.33,337.59,Tamil Nadu,32.99999999999999,Very High,Profitable
OD9366,Surya,Food Grains,Organic Staples,Ramanadhapuram,,East,1579,0.25,521.07,Tamil Nadu,33.0,Very High,Profitable
OD9367,Amy,Snacks,Cookies,Kanyakumari,,East,665,0.23,66.5,Tamil Nadu,10.0,High,Profitable
OD9368,Veena,"Eggs, Meat & Fish",Fish,Chennai,,East,1565,0.19,563.4,Tamil Nadu,36.0,Very High,Profitable
OD9369,Sabeela,Food Grains,Atta & Flour,Virudhunagar,,East,516,0.34,144.48,Tamil Nadu,27.999999999999996,High,Profitable
OD9370,Veronica,"Eggs, Meat & Fish",Chicken,Cumbum,2017-09-11,East,1266,0.23,177.24,Tamil Nadu,14.000000000000002,Very High,Profitable
OD9371,Verma,Bakery,Breads & Buns,Ooty,,East,860,0.1,137.6,Tamil Nadu,16.0,High,Profitable
OD9372,Amrish,Bakery,Biscuits,Dindigul,,East,1642,0.21,623.96,Tamil Nadu,38.0,Very High,Profitable
OD9373,Ram,Beverages,Health Drinks,Ramanadhapuram,2016-06-07,East,1614,0.13,322.8,Tamil Nadu,20.0,Very High,Profitable
OD9374,Hafiz,Fruits & Veggies,Fresh Fruits,Karur,,East,664,0.24,79.68,Tamil Nadu,12.000000000000002,High,Profitable
OD9375,Shah,Beverages,Health Drinks,Karur,2016-04-05,East,522,0.15,219.24,Tamil Nadu,42.00000000000001,High,Profitable
OD9376,Willams,Bakery,Breads & Buns,Cumbum,2017-07-07,East,2442,0.28,683.76,Tamil Nadu,27.999999999999996,Very High,Profitable
OD9377,Jonas,Fruits & Veggies,Fresh Fruits,Theni,2017-07-07,East,1546,0.32,247.36,Tamil Nadu,16.0,Very High,Profitable
OD9378,Sudha,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,,East,564,0.1,62.04,Tamil Nadu,11.0,High,Profitable
OD9379,Peer,Fruits & Veggies,Fresh Vegetables,Vellore,2017-04-08,East,1536,0.2,691.2,Tamil Nadu,45.0,Very High,Profitable
OD9380,Vinne,Bakery,Breads & Buns,Cumbum,2017-12-08,East,1362,0.16,136.2,Tamil Nadu,10.0,Very High,Profitable
OD9381,Arvind,Oil & Masala,Masalas,Pudukottai,2017-11-10,East,2121,0.19,318.15,Tamil Nadu,15.0,Very High,Profitable
OD9382,Arvind,Oil & Masala,Spices,Tirunelveli,,East,866,0.16,303.1,Tamil Nadu,35.0,High,Profitable
OD9383,Mathew,Food Grains,Rice,Cumbum,,South,1706,0.25,750.64,Tamil Nadu,44.0,Very High,Profitable
OD9384,Sharon,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,,South,2210,0.13,574.6,Tamil Nadu,26.0,Very High,Profitable
OD9385,Ridhesh,Fruits & Veggies,Organic Vegetables,Ooty,2017-08-04,South,2305,0.28,945.05,Tamil Nadu,41.0,Very High,Profitable
OD9386,Ridhesh,Food Grains,Dals & Pulses,Bodi,,South,2285,0.2,982.55,Tamil Nadu,43.0,Very High,Profitable
OD9387,Akash,Snacks,Noodles,Chennai,2015-01-06,South,1495,0.19,194.35,Tamil Nadu,13.0,Very High,Profitable
OD9388,Amrish,Fruits & Veggies,Organic Vegetables,Pudukottai,,South,766,0.16,137.88,Tamil Nadu,18.0,High,Profitable
OD9389,Mathew,Beverages,Soft Drinks,Namakkal,,South,2079,0.31,873.18,Tamil Nadu,42.0,Very High,Profitable
OD9390,Sabeela,Oil & Masala,Edible Oil & Ghee,Trichy,,South,1576,0.33,504.32,Tamil Nadu,32.0,Very High,Profitable
OD9391,Verma,Beverages,Health Drinks,Madurai,2018-06-11,South,1562,0.22,265.54,Tamil Nadu,17.0,Very High,Profitable
OD9392,Jonas,Oil & Masala,Masalas,Cumbum,2018-11-04,South,1907,0.29,572.1,Tamil Nadu,30.0,Very High,Profitable
OD9393,Sudha,Oil & Masala,Masalas,Tenkasi,2015-01-06,South,1113,0.31,144.69,Tamil Nadu,13.0,Very High,Profitable
OD9394,Hussain,"Eggs, Meat & Fish",Chicken,Dharmapuri,,South,1539,0.23,584.82,Tamil Nadu,38.00000000000001,Very High,Profitable
OD9395,Ramesh,Beverages,Soft Drinks,Cumbum,,South,1537,0.26,307.4,Tamil Nadu,20.0,Very High,Profitable
OD9396,Hussain,Fruits & Veggies,Organic Vegetables,Chennai,2015-01-06,South,2201,0.19,352.16,Tamil Nadu,16.0,Very High,Profitable
OD9397,Hussain,Food Grains,Rice,Ramanadhapuram,,South,2014,0.34,725.04,Tamil Nadu,36.0,Very High,Profitable
OD9398,Sundar,Food Grains,Dals & Pulses,Dharmapuri,,South,2413,0.28,386.08,Tamil Nadu,16.0,Very High,Profitable
OD9399,Vidya,Snacks,Chocolates,Dindigul,2015-09-10,South,699,0.15,83.88,Tamil Nadu,12.0,High,Profitable
OD9400,Akash,"Eggs, Meat & Fish",Eggs,Virudhunagar,,South,1920,0.12,537.6,Tamil Nadu,28.000000000000004,Very High,Profitable
OD9401,Surya,Fruits & Veggies,Fresh Fruits,Coimbatore,2017-08-04,South,1036,0.14,145.04,Tamil Nadu,13.999999999999998,Very High,Profitable
OD9402,Vince,"Eggs, Meat & Fish",Mutton,Theni,,South,1358,0.18,393.82,Tamil Nadu,28.999999999999996,Very High,Profitable
OD9403,Mathew,Oil & Masala,Edible Oil & Ghee,Nagercoil,,South,816,0.2,342.72,Tamil Nadu,42.00000000000001,High,Profitable
OD9404,Haseena,Snacks,Chocolates,Namakkal,,South,2431,0.1,121.55,Tamil Nadu,5.0,Very High,Profitable
OD9405,Ravi,Fruits & Veggies,Organic Fruits,Tirunelveli,2017-08-04,South,2381,0.19,380.96,Tamil Nadu,16.0,Very High,Profitable
OD9406,Ravi,Fruits & Veggies,Fresh Fruits,Cumbum,,South,1558,0.16,218.12,Tamil Nadu,14.000000000000002,Very High,Profitable
OD9407,Ravi,Beverages,Health Drinks,Perambalur,,South,584,0.23,204.4,Tamil Nadu,35.0,High,Profitable
OD9408,Verma,Beverages,Health Drinks,Virudhunagar,2018-06-12,South,1165,0.27,442.7,Tamil Nadu,38.0,Very High,Profitable
OD9409,Sabeela,Oil & Masala,Masalas,Karur,,South,717,0.28,143.4,Tamil Nadu,20.0,High,Profitable
OD9410,Vidya,Oil & Masala,Edible Oil & Ghee,Trichy,2016-06-09,South,2168,0.23,802.16,Tamil Nadu,37.0,Very High,Profitable
OD9411,Haseena,Fruits & Veggies,Organic Fruits,Karur,2017-11-01,South,1249,0.19,137.39,Tamil Nadu,10.999999999999998,Very High,Profitable
OD9412,Akash,Fruits & Veggies,Organic Fruits,Ramanadhapuram,2017-08-08,South,2449,0.12,685.72,Tamil Nadu,28.000000000000004,Very High,Profitable
OD9413,Vince,Bakery,Breads & Buns,Theni,,South,2451,0.35,661.77,Tamil Nadu,27.0,Very High,Profitable
OD9414,Vidya,Fruits & Veggies,Fresh Fruits,Kanyakumari,,South,1050,0.11,451.5,Tamil Nadu,43.0,Very High,Profitable
OD9415,Vidya,Oil & Masala,Masalas,Pudukottai,,South,1172,0.34,492.24,Tamil Nadu,42.0,Very High,Profitable
OD9416,Sabeela,Snacks,Cookies,Madurai,,South,1160,0.34,81.2,Tamil Nadu,7.000000000000001,Very High,Profitable
OD9417,Komal,Snacks,Chocolates,Pudukottai,,South,1118,0.1,480.74,Tamil Nadu,43.0,Very High,Profitable
OD9418,Vince,Snacks,Noodles,Karur,2015-01-06,South,2157,0.18,258.84,Tamil Nadu,11.999999999999998,Very High,Profitable
OD9419,Arvind,Bakery,Biscuits,Ramanadhapuram,2017-04-08,South,1957,0.21,587.1,Tamil Nadu,30.0,Very High,Profitable
OD9420,Akash,Oil & Masala,Masalas,Namakkal,,South,1214,0.21,485.6,Tamil Nadu,40.0,Very High,Profitable
OD9421,Esther,"Eggs, Meat & Fish",Fish,Theni,2017-03-11,South,979,0.3,88.11,Tamil Nadu,9.0,High,Profitable
OD9422,Harish,Snacks,Chocolates,Tirunelveli,,South,1496,0.28,628.32,Tamil Nadu,42.00000000000001,Very High,Profitable
OD9423,Hafiz,Beverages,Health Drinks,Chennai,,South,1391,0.16,570.31,Tamil Nadu,41.0,Very High,Profitable
OD9424,Jonas,Snacks,Cookies,Nagercoil,,South,2439,0.13,585.36,Tamil Nadu,24.000000000000004,Very High,Profitable
OD9425,Suresh,"Eggs, Meat & Fish",Eggs,Tenkasi,,South,774,0.32,100.62,Tamil Nadu,13.0,High,Profitable
OD9426,Akash,Fruits & Veggies,Organic Fruits,Trichy,2017-04-08,South,543,0.16,48.87,Tamil Nadu,9.0,High,Profitable
OD9427,Sudha,"Eggs, Meat & Fish",Mutton,Theni,2018-01-06,South,1747,0.17,209.64,Tamil Nadu,12.0,Very High,Profitable
OD9428,Kumar,"Eggs, Meat & Fish",Mutton,Namakkal,2018-09-11,South,889,0.34,266.7,Tamil Nadu,30.0,High,Profitable
OD9429,Suresh,Bakery,Biscuits,Madurai,,South,523,0.17,73.22,Tamil Nadu,13.999999999999998,High,Profitable
OD9430,Esther,Oil & Masala,Edible Oil & Ghee,Kanyakumari,,South,873,0.34,157.14,Tamil Nadu,18.0,High,Profitable
OD9431,Anu,Food Grains,Organic Staples,Theni,,South,1991,0.33,696.85,Tamil Nadu,35.0,Very High,Profitable
OD9432,Esther,Snacks,Cookies,Dindigul,,South,1609,0.15,209.17,Tamil Nadu,13.0,Very High,Profitable
OD9433,Jonas,"Eggs, Meat & Fish",Chicken,Trichy,,South,2322,0.18,255.42,Tamil Nadu,11.0,Very High,Profitable
OD9434,Hafiz,Food Grains,Dals & Pulses,Cumbum,,South,1718,0.13,257.7,Tamil Nadu,15.0,Very High,Profitable
